baseMean,log2FoldChange,lfcSE,pvalue,padj,Symbol
223.322377,1.110452139,0.158703098,2.84E-13,1.38E-11,AJUBA-DT
122.6233462,-1.786056539,0.256947109,2.96E-13,1.44E-11,WDR76
1518.629076,-0.557923637,0.077683828,3.27E-13,1.58E-11,LGR4
53.58240293,2.446109062,0.352076104,3.32E-13,1.60E-11,SPATA18
135.4034088,1.505997396,0.217181165,3.53E-13,1.70E-11,AOX1
591.2468862,-0.730608383,0.104436551,3.57E-13,1.71E-11,SNRPA
401.8955607,-0.86905411,0.124090929,3.76E-13,1.80E-11,NUP153
157.1696551,-1.272476944,0.18352364,3.89E-13,1.85E-11,HAUS5
108.8977788,-1.664154096,0.240877576,4.13E-13,1.96E-11,NDC80
129.6816943,1.296715632,0.18747903,4.27E-13,2.03E-11,LOC105371777
316.8767083,-0.931469948,0.133923093,4.40E-13,2.08E-11,PHF19
112.3005797,1.669549484,0.242600655,4.45E-13,2.10E-11,LOC105379841
751.7692985,-0.736800374,0.105649279,4.75E-13,2.23E-11,FAM20C
55.95300829,-2.535669511,0.369970092,5.21E-13,2.44E-11,LOC107984494
149.2092407,-1.351457235,0.197192604,6.52E-13,3.05E-11,YWHAH
426.5164845,0.83320249,0.120232123,6.53E-13,3.05E-11,BTG1
148.891127,-1.233769045,0.179903151,6.72E-13,3.12E-11,CDCA7
1118.492729,-0.569357461,0.081499039,8.06E-13,3.74E-11,PEPD
84.60626139,-2.322513776,0.339605873,8.19E-13,3.79E-11,LOC105375334
270.1093656,-1.186482622,0.174905504,8.48E-13,3.91E-11,TIMELESS
114.4129078,1.47910517,0.217696104,9.07E-13,4.17E-11,C5-OT1
92.65790854,1.779028949,0.262425737,9.26E-13,4.25E-11,TG
163.3644862,1.294333592,0.190458264,9.76E-13,4.47E-11,ASS1
868.6194488,-0.64018609,0.092513191,9.85E-13,4.50E-11,DYRK1A
477.0640752,0.894538098,0.130653039,1.01E-12,4.60E-11,MKNK2
158.1734347,-1.316047918,0.193913388,1.02E-12,4.63E-11,UNG
80.00477564,1.800574877,0.266358823,1.05E-12,4.78E-11,BMP4
391.8896491,-1.033439385,0.151388245,1.11E-12,5.00E-11,EMP2
104.7317104,1.439418249,0.21276452,1.13E-12,5.09E-11,DGKA
179.632941,1.092917078,0.161318407,1.31E-12,5.90E-11,KNDC1
144.6466388,1.345238217,0.199470726,1.32E-12,5.90E-11,SSPOP
2816.224442,-0.621661856,0.091778836,1.49E-12,6.68E-11,SQSTM1
231.5035575,-1.094586728,0.161990039,1.53E-12,6.84E-11,SCLT1
452.1096207,-0.731273683,0.106621475,1.57E-12,6.98E-11,SMCHD1
283.1228325,-1.098453388,0.162874327,1.62E-12,7.21E-11,LMNB2
303.6833815,0.837968614,0.123786995,1.65E-12,7.33E-11,BDKRB2
280.2304792,-1.045479993,0.154209113,1.69E-12,7.47E-11,DEK
358.5010191,0.927341464,0.138107855,1.86E-12,8.22E-11,LACTB2
309.2614634,-0.912957623,0.134926689,1.88E-12,8.27E-11,SMPD4
90.90734625,-1.899923983,0.284280509,2.08E-12,9.14E-11,NUDT1
702.2097197,-0.62700934,0.092262452,2.18E-12,9.54E-11,PSMD1
3002.243593,-0.463774175,0.067499199,2.31E-12,1.01E-10,ATP2A2
290.5446361,-1.114044604,0.166734902,2.48E-12,1.08E-10,KPNA2
658.8442691,-0.690318563,0.101829665,2.50E-12,1.09E-10,CKAP5
90.50138852,-2.021194854,0.303942239,2.65E-12,1.15E-10,UBE2C
583.3079433,-0.64861983,0.09573797,2.72E-12,1.18E-10,MSH2
628.8138691,-0.70583092,0.104392324,2.80E-12,1.21E-10,CDKAL1
68.37980495,1.825547135,0.276495694,3.17E-12,1.36E-10,LINC01399
437.5616317,-0.776735922,0.115636561,3.34E-12,1.43E-10,CEP83
99.31930083,-1.899001506,0.288572103,3.45E-12,1.48E-10,GAS2L3
579.4928882,-0.644464185,0.095020077,3.78E-12,1.61E-10,ANXA11
289.9387613,0.829230985,0.124328393,3.93E-12,1.68E-10,SLFN5
1047.799783,0.75343056,0.113215448,4.08E-12,1.73E-10,PDLIM1
839.3575512,-0.667274424,0.099526796,4.31E-12,1.83E-10,NAP1L1
90.82822229,1.466140152,0.223275864,4.33E-12,1.83E-10,LINC02577
147.5822478,1.262509686,0.191941513,4.56E-12,1.93E-10,MIR503HG
520.1438086,-0.727190685,0.109186792,4.68E-12,1.97E-10,NUP93
464.7213949,-0.723340404,0.108493543,4.71E-12,1.98E-10,CABLES1
53.08262653,2.260383855,0.346158024,4.80E-12,2.01E-10,TSPAN7
1716.5742,-0.524020714,0.077457201,5.33E-12,2.23E-10,GPI
320.7715324,1.032995824,0.157104771,5.50E-12,2.29E-10,ORAI3
131.8401207,1.595465593,0.244820533,5.71E-12,2.37E-10,TP53INP1
108.4797782,-1.716466681,0.263646746,6.01E-12,2.50E-10,ESCO2
185.202098,-1.090402791,0.166565588,6.30E-12,2.61E-10,DTYMK
1214.340204,-0.63996384,0.096434168,6.62E-12,2.73E-10,KRT81
358.5849253,1.00082259,0.152645215,6.70E-12,2.76E-10,FAT3
128.7694123,-1.388810245,0.213221464,6.82E-12,2.80E-10,CDKN3
200.8019364,1.092661853,0.167171153,6.87E-12,2.82E-10,FDXR
281.4500356,-1.565441276,0.242683748,7.33E-12,3.00E-10,MSH6
377.2620109,-0.77984203,0.118245175,7.85E-12,3.20E-10,SLC7A1
264.124898,-0.985132784,0.150772711,8.27E-12,3.37E-10,ADRA1B
77.60913667,1.705453881,0.264982242,9.19E-12,3.73E-10,PSD2
2706.641705,0.443241344,0.06689313,9.81E-12,3.98E-10,ANXA4
222.9859945,1.025417743,0.157720672,1.01E-11,4.09E-10,AGR2
104.9273412,-1.64457794,0.255190992,1.02E-11,4.11E-10,FBXO5
404.5270055,0.768945114,0.117450626,1.02E-11,4.12E-10,TNFRSF10D
42.35135639,2.734243814,0.426800378,1.09E-11,4.39E-10,ACTA2
449.1103077,-0.856911376,0.131234361,1.10E-11,4.40E-10,SLC3A2
221.0674889,1.05079079,0.162015286,1.15E-11,4.60E-10,SLC4A5
141.2181444,1.140729283,0.176931203,1.17E-11,4.68E-10,INO80C
300.896944,0.931957023,0.143607947,1.24E-11,4.95E-10,LIPE-AS1
365.734899,-0.97891486,0.151073,1.26E-11,5.02E-10,ARRDC2
596.7398372,-0.71067266,0.109390099,1.38E-11,5.45E-10,SRBD1
65.74599472,-2.145312707,0.336583338,1.39E-11,5.51E-10,ERFE
67.75384586,-2.288936684,0.357313363,1.40E-11,5.52E-10,SKA3
242.7667924,-1.155983579,0.180492506,1.50E-11,5.91E-10,MIS18BP1
451.5980484,-0.87076409,0.134249021,1.55E-11,6.09E-10,ATL2
116.3237453,-1.744504813,0.274156541,1.58E-11,6.19E-10,BUB1B-PAK6
54.35439049,2.167044885,0.341346109,1.66E-11,6.49E-10,ZNF91
1041.620631,-0.666985492,0.102628416,1.74E-11,6.78E-10,LARP1
367.3920677,0.938133873,0.146263605,1.80E-11,7.02E-10,SAT1
827.785135,-0.720737192,0.111484296,1.93E-11,7.50E-10,EIF4B
81.18489409,-1.834710342,0.288752056,1.93E-11,7.50E-10,RAD51AP1
249.4480935,-1.077803891,0.16920631,1.96E-11,7.57E-10,KIF23
194.7081734,-1.916250053,0.30516854,2.12E-11,8.17E-10,H1-5
160.0820157,1.215576198,0.191976242,2.16E-11,8.31E-10,C3orf20
994.5204092,-0.657241474,0.101758957,2.18E-11,8.37E-10,SAE1
63.46636174,-2.302750007,0.364808578,2.31E-11,8.84E-10,TTK
156.2111504,1.250909108,0.197849798,2.31E-11,8.84E-10,CRACDL
664.5194289,-0.600882258,0.092644405,2.34E-11,8.92E-10,LDLRAD3
159.2942468,-1.196774194,0.187989932,2.38E-11,9.07E-10,KNSTRN
542.6115659,-0.628946152,0.097280021,2.47E-11,9.41E-10,SH2D4A
163.1171967,1.239228569,0.196324119,2.56E-11,9.72E-10,C1QTNF1
118.81998,2.650625823,0.419130457,2.67E-11,1.01E-09,SLC2A14
141.8628215,-1.278267867,0.202508416,2.74E-11,1.04E-09,SUV39H1
83.61873684,-1.908453692,0.303889623,2.77E-11,1.04E-09,E2F8
356.2921199,-0.782300359,0.122569223,2.89E-11,1.09E-09,DCAF1
349.8601767,-0.781027194,0.122966214,3.04E-11,1.14E-09,MEIS2
49.87246043,2.237131368,0.358299459,3.08E-11,1.15E-09,CLDN2
213.4037199,-1.004871921,0.1590286,3.10E-11,1.16E-09,RHNO1
1716.107722,0.428967914,0.066632511,3.15E-11,1.17E-09,WWC1
60.80933429,1.793023884,0.286620444,3.14E-11,1.17E-09,RNF212
941.2828958,-0.598301266,0.092924347,3.29E-11,1.22E-09,PUM2
609.4394288,-0.773568614,0.121859483,3.49E-11,1.29E-09,SYNM
59.78708946,1.92229612,0.308874716,3.51E-11,1.30E-09,OIT3
1161.318741,-0.524122344,0.081491576,3.64E-11,1.34E-09,AGO2
277.3079367,-0.881428638,0.139357048,3.65E-11,1.35E-09,USP13
130.0703909,-1.487405936,0.238796957,3.80E-11,1.40E-09,CENPE
216.6567065,-1.155864196,0.18452306,3.98E-11,1.46E-09,MASTL
988.7523648,-0.503596461,0.078158821,4.09E-11,1.50E-09,NBAS
1040.529189,-0.646864573,0.101422001,4.23E-11,1.54E-09,GPRIN2
922.8055442,0.56756525,0.088704265,4.28E-11,1.56E-09,FSCN2
545.27051,-0.649680373,0.102140551,4.33E-11,1.57E-09,PIP4K2A
102.2262435,1.545387275,0.249773246,4.82E-11,1.75E-09,ZMAT3
173.8858289,-1.243888631,0.200337816,4.92E-11,1.78E-09,KIF24
1921.955573,0.454265395,0.070395915,5.06E-11,1.83E-09,FLNA
881.3905224,-0.595286345,0.093309221,5.07E-11,1.83E-09,CERS6
69.49466786,-2.040243932,0.330728529,5.15E-11,1.85E-09,FEN1
852.0004505,-0.565826303,0.088908265,5.46E-11,1.96E-09,POLR2A
270.9829915,0.835015343,0.133014345,5.74E-11,2.06E-09,MAP3K13
264.4063427,0.770957488,0.122739908,5.97E-11,2.14E-09,SYTL2
229.7967335,0.992677754,0.159935139,6.44E-11,2.30E-09,SPEG
195.3015088,-1.126988783,0.182074492,6.65E-11,2.37E-09,PLK1
161.9992066,1.082336753,0.174709338,6.68E-11,2.37E-09,BRSK1
79.83675807,-1.784809115,0.290071137,6.95E-11,2.47E-09,PSMC3IP
1125.768398,-0.527902052,0.083586719,7.23E-11,2.56E-09,LRPPRC
377.871259,-0.808067877,0.129631327,7.25E-11,2.56E-09,FANCL
412.1257925,-0.796870682,0.127758235,7.33E-11,2.58E-09,USP37
102.2003124,-1.766374059,0.289570417,7.95E-11,2.80E-09,SAPCD2
86.11404064,1.508434719,0.247110625,8.06E-11,2.83E-09,TXK
606.5198634,-0.568725365,0.090439905,8.44E-11,2.95E-09,GTPBP4
450.3075683,0.667205486,0.106153871,8.42E-11,2.95E-09,MAST4
371.3184239,-1.425301025,0.231996617,8.88E-11,3.10E-09,PER1
110.1475313,1.313021601,0.215530601,9.89E-11,3.45E-09,DAPK3
78.72459409,-1.849446481,0.304828049,1.03E-10,3.58E-09,ERCC6L
162.578635,-1.10593221,0.180854889,1.08E-10,3.74E-09,CHTF18
332.3965606,0.828314059,0.134780171,1.15E-10,4.00E-09,THRB
405.5221727,-0.830023018,0.134959122,1.17E-10,4.05E-09,TRA2B
118.2910315,1.102768484,0.181002593,1.18E-10,4.08E-09,XDH
282.3775704,0.750890509,0.121707044,1.25E-10,4.30E-09,ZNF462
252.401206,0.838810641,0.136625865,1.26E-10,4.32E-09,PHLDB3
202.5291219,1.003902902,0.164588141,1.26E-10,4.32E-09,PARD6G-AS1
272.8030063,0.838784029,0.136464662,1.26E-10,4.32E-09,WIPI1
695.5721141,0.61411736,0.098890881,1.30E-10,4.44E-09,PRSS23
53.89971101,-2.353562795,0.389132449,1.33E-10,4.53E-09,GINS2
246.0256564,0.839500378,0.136888974,1.33E-10,4.54E-09,MYPN
357.9219194,-0.79792941,0.129919172,1.34E-10,4.54E-09,SYNCRIP
656.4118579,-0.658175659,0.105970704,1.39E-10,4.71E-09,PTBP1
331.5296158,-0.861745212,0.141108243,1.45E-10,4.91E-09,YEATS4
222.2483584,-1.045280479,0.171929447,1.50E-10,5.06E-09,TPI1
598.2798857,-2.064975292,0.34710487,1.52E-10,5.12E-09,MKI67
458.2333721,-0.63929988,0.104092856,1.59E-10,5.34E-09,SARS2
53.40658947,1.921541641,0.321417451,1.59E-10,5.35E-09,VTN
125.4556785,-1.289114601,0.214542703,1.63E-10,5.45E-09,GLA
811.3678774,0.534918575,0.086516504,1.63E-10,5.47E-09,NOL4L
117.4742743,-1.376076185,0.229550009,1.77E-10,5.90E-09,FANCB
106.6008373,1.523692097,0.254716496,1.77E-10,5.91E-09,BCL2L1-AS1
244.5917842,0.786785254,0.129531529,1.78E-10,5.91E-09,ANXA3
939.1847779,-0.538996472,0.086876373,1.80E-10,5.98E-09,MBP
3508.970616,-0.34674279,0.055358309,1.87E-10,6.21E-09,PRKCA
351.5730924,-0.759340979,0.124851341,2.01E-10,6.64E-09,PRMT1
144.7119851,-1.429700099,0.239890312,2.06E-10,6.82E-09,PCNA
1760.067101,-0.414662899,0.066468487,2.08E-10,6.86E-09,MAP3K14
271.0227933,-0.922548987,0.153159101,2.10E-10,6.90E-09,NEMP1
1065.412565,-0.496484676,0.079795741,2.18E-10,7.16E-09,NEDD4L
21.43906299,3.549275933,0.595419956,2.22E-10,7.29E-09,KIAA2012-AS1
434.8966188,-0.681584171,0.11188678,2.28E-10,7.48E-09,ST3GAL5
239.5963636,-1.075012319,0.179713527,2.33E-10,7.62E-09,PSIP1
100.6321195,-1.501631071,0.252622342,2.35E-10,7.67E-09,PRIM1
78.8716076,-1.791226051,0.302058458,2.49E-10,8.09E-09,DCK
898.6803531,-0.479796315,0.07767131,2.59E-10,8.42E-09,UBASH3B
108.9577843,-1.486172969,0.249870457,2.77E-10,8.98E-09,LOC105372446
1259.257097,-0.70104562,0.115038972,2.86E-10,9.26E-09,MAT2A
1097.363004,0.734798462,0.121587912,2.91E-10,9.40E-09,CDC42EP3
597.0731376,-0.625783036,0.102898712,2.97E-10,9.56E-09,CYTH1
865.1046279,-0.530390543,0.087704775,2.97E-10,9.56E-09,SF3B3
296.4454979,0.851253791,0.142435662,3.00E-10,9.66E-09,UST
292.1550997,-0.865782804,0.145727905,3.20E-10,1.03E-08,CA8
128.7630248,-1.363169975,0.231727486,3.23E-10,1.03E-08,CCNB1
1569.855348,-0.446776168,0.072371212,3.27E-10,1.05E-08,GRAMD1B
749.7070832,-0.5241761,0.086034329,3.28E-10,1.05E-08,SH3KBP1
169.7812137,-1.057463467,0.178674959,3.32E-10,1.06E-08,PASK
631.2205466,-0.57259462,0.0923141,3.34E-10,1.06E-08,STRA6
663.5516812,-0.551059031,0.090212453,3.36E-10,1.07E-08,USP31
321.2884755,-0.811479814,0.137725526,3.44E-10,1.09E-08,TONSL
41.02785372,2.624250346,0.448735358,3.55E-10,1.12E-08,COL28A1
158.1282639,-1.26396472,0.214251423,3.61E-10,1.14E-08,DSN1
256.0751965,0.778977818,0.130236103,3.84E-10,1.21E-08,LOC105371492
197.8610727,1.278003623,0.218507343,4.13E-10,1.30E-08,GRID1
194.9687651,-1.014025447,0.171857425,4.39E-10,1.38E-08,RFC2
279.8084574,-0.826996082,0.140399176,4.41E-10,1.38E-08,ZNF267
455.3524794,-0.675044858,0.112864592,4.57E-10,1.43E-08,RNGTT
224.8699794,-0.946465385,0.160307527,4.60E-10,1.44E-08,MED9
148.4515879,1.089179077,0.185317286,4.79E-10,1.49E-08,TPRG1
79.14740991,-1.674571822,0.2867291,4.85E-10,1.51E-08,RFC4
140.4252685,1.209842582,0.207178991,4.90E-10,1.52E-08,ST8SIA4
607.5028442,-0.645610736,0.108325898,4.91E-10,1.52E-08,ILF3
147.5186662,1.128614909,0.192256552,4.93E-10,1.53E-08,RRM2B
612.1786317,-0.576054822,0.09576074,5.02E-10,1.55E-08,TPD52
368.1984132,-0.765421968,0.129745843,5.38E-10,1.66E-08,TTI1
406.5030661,0.724859656,0.122027431,5.57E-10,1.71E-08,COL4A6
301.6231663,-0.839973724,0.142772098,5.57E-10,1.71E-08,SMPD4BP
779.4981032,-0.521284378,0.086057961,5.63E-10,1.73E-08,NPC1
844.2166188,0.801024529,0.13503306,5.63E-10,1.73E-08,ARRB1
58.70979104,-2.301989811,0.395631038,5.93E-10,1.81E-08,PIMREG
32.37245524,2.886719894,0.50193814,5.99E-10,1.83E-08,LINC01085
339.3224514,0.849738643,0.144570767,6.05E-10,1.84E-08,RPS27L
115.5659838,-1.263341732,0.21811223,6.45E-10,1.96E-08,CIP2A
162.856683,1.172764689,0.201841167,6.51E-10,1.98E-08,NR2F2-AS1
386.0962378,-0.731510105,0.124561194,6.56E-10,1.99E-08,IPO11
1336.811195,-0.435678391,0.072710273,6.69E-10,2.02E-08,ABTB2
403.8430543,-0.74286082,0.125974871,6.81E-10,2.06E-08,MAZ
1241.687765,-0.444361813,0.073753696,6.99E-10,2.11E-08,PRAG1
392.5450733,-0.761871142,0.129386524,7.03E-10,2.12E-08,SLC2A13
174.0915128,1.016191489,0.176744046,7.61E-10,2.29E-08,CHD1-DT
1033.65454,-0.664020858,0.112803669,8.10E-10,2.43E-08,RPS9
455.8522504,0.707988743,0.120445818,8.21E-10,2.46E-08,FAM228B
126.1518576,1.259249778,0.218877105,8.23E-10,2.46E-08,GFRA1
117.5636687,1.159387865,0.201197956,8.33E-10,2.49E-08,LOC101927896
62.76600852,-1.843066519,0.32213176,8.35E-10,2.49E-08,GGH
533.9133592,-0.695534575,0.118522468,8.57E-10,2.55E-08,UBE2S
251.4213867,-0.822932618,0.141557558,8.66E-10,2.57E-08,PFAS
144.1760523,-1.27319378,0.221418005,8.97E-10,2.66E-08,ARL6IP1
197.6900472,1.494938719,0.261185127,9.17E-10,2.72E-08,FGA
314.9641634,1.079852355,0.187806999,9.20E-10,2.72E-08,TMEM63C
117.2084225,-1.356024123,0.236640847,9.22E-10,2.72E-08,REEP4
492.604612,-0.641799012,0.109717742,9.59E-10,2.82E-08,RPL38
123.1104285,1.138941646,0.198687686,9.68E-10,2.85E-08,TRIML2
560.2903892,-0.634886873,0.108395468,9.79E-10,2.87E-08,SMAD7
130.9509224,1.603782504,0.281084909,9.93E-10,2.91E-08,KCNB1
2734.36267,-0.377242067,0.063220765,9.95E-10,2.91E-08,ANKRD11
550.1198589,-0.648319361,0.109846575,1.04E-09,3.04E-08,ADD2
1066.426137,-0.553458603,0.094325041,1.10E-09,3.21E-08,NUP210
256.0247428,0.860916799,0.149259923,1.12E-09,3.27E-08,LOC105373608
47.35162098,2.034290358,0.360410418,1.14E-09,3.32E-08,ABCC12
503.5975454,0.791353943,0.136902014,1.19E-09,3.46E-08,FSCN1
3068.326057,0.380195775,0.063720093,1.20E-09,3.49E-08,NRG1
102.6750326,-1.347696254,0.237340512,1.20E-09,3.49E-08,TRAIP
406.1403036,0.778081389,0.134478052,1.23E-09,3.54E-08,EML2
419.0821196,0.618065298,0.105825618,1.30E-09,3.73E-08,NECTIN3
73.82300206,1.692642098,0.300724396,1.32E-09,3.80E-08,FYN
340.6279794,-0.668803686,0.115094811,1.38E-09,3.96E-08,SMS
1081.422004,-0.605082061,0.103542579,1.38E-09,3.96E-08,KCMF1
142.2564781,1.00218179,0.1757871,1.41E-09,4.05E-08,LOC102723944
261.792002,-0.798004749,0.138984284,1.42E-09,4.07E-08,PDSS1
41.93056461,2.558714183,0.453289679,1.43E-09,4.08E-08,LOC105375170
545.3099786,-0.7858323,0.136064613,1.49E-09,4.24E-08,SKIL
648.3021571,0.519752904,0.088691497,1.53E-09,4.35E-08,ITPR2
60.8332606,1.820549648,0.324812534,1.53E-09,4.36E-08,NR1H4
130.1776455,-1.425092709,0.255684244,1.54E-09,4.36E-08,SMC2
217.0197767,0.941761885,0.164997355,1.54E-09,4.38E-08,TMEM225B
79.83436965,1.374642779,0.244028834,1.55E-09,4.39E-08,TNFSF15
370.8544719,-0.695493531,0.120084012,1.56E-09,4.41E-08,KANSL3
109.9935622,1.180766637,0.209350204,1.62E-09,4.56E-08,GNG11
633.3262909,1.016502622,0.179466552,1.63E-09,4.59E-08,GDF15
317.3779672,-0.809254931,0.140860535,1.64E-09,4.60E-08,CD9
463.5530107,-0.627478361,0.108818507,1.65E-09,4.62E-08,HCFC1
269.0778312,0.76317577,0.133434443,1.68E-09,4.72E-08,MAP2K6
532.5924123,0.540143138,0.092760497,1.88E-09,5.25E-08,BDNF
126.3516386,1.377961096,0.246491311,1.88E-09,5.25E-08,AVIL
323.5544381,-0.799756997,0.14124592,1.91E-09,5.32E-08,NDOR1
824.429555,-0.488640586,0.084032698,1.92E-09,5.33E-08,CNTLN
160.8486961,-1.059650692,0.187381097,1.93E-09,5.36E-08,PSMC3
607.5649517,0.678920619,0.118202861,1.96E-09,5.43E-08,NCKAP5
284.9254112,0.73621275,0.12896274,2.08E-09,5.76E-08,TM7SF3
531.669737,-0.637435905,0.111159277,2.09E-09,5.78E-08,HNRNPM
385.870023,-0.691091671,0.121029185,2.13E-09,5.88E-08,FOXN3
240.2678304,0.767323719,0.134536337,2.14E-09,5.91E-08,NEK10
439.4570795,-0.644528335,0.112213316,2.17E-09,5.96E-08,CRTC1
245.3227657,-0.895260733,0.159232031,2.33E-09,6.39E-08,HMGA1
209.3137752,-0.970429144,0.171919065,2.33E-09,6.39E-08,SLF1
572.5638667,-0.61390734,0.106919283,2.38E-09,6.52E-08,PPP5C
206.2116058,1.045293824,0.186886798,2.47E-09,6.77E-08,PPARA
44.80749986,-1.998077307,0.36287808,2.52E-09,6.88E-08,APOBEC3B
317.2827209,-0.726818431,0.127964313,2.55E-09,6.95E-08,DNMT3B
121.139524,1.212358366,0.217908664,2.57E-09,6.99E-08,MXD1
1435.445999,0.423180751,0.072050641,2.57E-09,6.99E-08,ME1
205.3548411,-1.089936618,0.195733113,2.60E-09,7.06E-08,KLF2
49.7444171,-2.673277278,0.478230396,2.61E-09,7.07E-08,KIF20A
114.5593497,-1.0519132,0.187368285,2.67E-09,7.23E-08,CLDN14-AS1
137.0174578,-1.279031762,0.230871093,2.67E-09,7.23E-08,EIF5A
303.8209435,-0.846944414,0.15072768,2.72E-09,7.33E-08,CTDSPL2
315.2965748,-0.723170451,0.127582003,2.73E-09,7.36E-08,DDX11
246.0669325,0.905414076,0.16142841,2.74E-09,7.36E-08,STPG4
90.8127774,-1.322653522,0.239803679,2.76E-09,7.42E-08,PAQR4
635.1156628,0.571352141,0.100010043,2.78E-09,7.45E-08,FNBP1
115.4783113,-1.514243109,0.273553974,2.79E-09,7.48E-08,DLGAP5
332.6223764,-0.977722727,0.176375788,2.89E-09,7.74E-08,TUBD1
87.67296189,1.58539797,0.289190378,2.95E-09,7.89E-08,SVEP1
490.2833563,0.648730858,0.114671488,3.00E-09,8.01E-08,PRKCH
437.7368013,-0.687971835,0.121881905,3.01E-09,8.03E-08,PTP4A3
1602.770166,-0.413471619,0.071919779,3.14E-09,8.34E-08,HDAC4
150.1847214,-1.171714109,0.212305823,3.15E-09,8.37E-08,RECQL4
53.65840127,-1.999556337,0.364628033,3.24E-09,8.58E-08,PLK4
130.9046558,1.455404321,0.264689677,3.26E-09,8.62E-08,CP
531.1148184,-0.566719755,0.099545798,3.30E-09,8.71E-08,PPCDC
69.12168439,1.594964683,0.290592444,3.30E-09,8.71E-08,LOC105370051
1575.147391,-0.473136896,0.082523354,3.34E-09,8.80E-08,MBNL1
101.6868826,1.148065021,0.206410578,3.39E-09,8.92E-08,LOC107986081
392.940761,0.906628749,0.162424008,3.49E-09,9.16E-08,LOC100505498
124.8267521,1.137304176,0.206418859,3.58E-09,9.40E-08,LOC643339
87.12824935,1.406991568,0.257393299,3.83E-09,1.00E-07,LOC101929174
39.96708088,2.931383072,0.536220192,3.91E-09,1.02E-07,LOC107985340
2389.282196,-0.540499852,0.095054621,3.91E-09,1.02E-07,PLEC
313.4958617,-0.846445717,0.152677415,4.28E-09,1.12E-07,NR4A1
433.8114621,-0.644552671,0.114703349,4.33E-09,1.13E-07,PCNT
2571.282998,-0.457949036,0.080875955,4.38E-09,1.14E-07,ANTXR1
367.3727138,-0.656676905,0.116908664,4.45E-09,1.15E-07,PPRC1
252.8257955,-0.957436155,0.17388291,4.48E-09,1.16E-07,LIN52
84.76714035,1.537344397,0.283478781,4.57E-09,1.18E-07,UGT1A3
1218.855964,-0.502721297,0.088034652,4.62E-09,1.19E-07,NFIC
261.4472582,-0.914057132,0.165885424,4.63E-09,1.20E-07,SMC3
237.0650423,0.878347307,0.159321677,4.71E-09,1.21E-07,CDKL3
780.7408062,0.62549265,0.111615193,4.84E-09,1.25E-07,ERN1
298.4274697,-0.809756551,0.146223351,4.93E-09,1.27E-07,SNHG17
793.421082,-0.623932131,0.111574132,5.00E-09,1.28E-07,FBXO17
173.56771,0.90447045,0.164576981,5.18E-09,1.33E-07,VEGFA
526.3093663,-0.642248595,0.11445841,5.25E-09,1.34E-07,HMGA2
207.5747759,-0.782439175,0.14168628,5.27E-09,1.34E-07,VEGFC
2583.086964,-0.405399968,0.071187468,5.30E-09,1.35E-07,CUX1
245.8453354,0.76502261,0.137802147,5.39E-09,1.37E-07,ARSG
313.7176538,0.705860956,0.127362125,5.51E-09,1.40E-07,GABRE
771.3002718,0.493006361,0.087971874,5.58E-09,1.42E-07,SYNPO
310.8381687,-0.926667151,0.169225384,5.61E-09,1.42E-07,H2BC4
745.8831636,-0.537392015,0.095058492,5.92E-09,1.50E-07,YWHAG
1035.816947,-0.586456758,0.104921182,6.00E-09,1.52E-07,RAI14
291.826473,0.846980078,0.15445383,6.02E-09,1.52E-07,LOC105375363
212.7863687,1.006552907,0.185654006,6.68E-09,1.69E-07,TMEM178B
639.2021943,0.68755361,0.124423641,6.73E-09,1.70E-07,RBMS3
74.33314082,1.423068073,0.26438273,6.80E-09,1.71E-07,ITGAX
92.84566559,1.239248049,0.23058637,6.97E-09,1.75E-07,CFLAR-AS1
81.27925966,1.425803331,0.266344832,7.06E-09,1.77E-07,C8orf44-SGK3
175.2510417,1.203719047,0.224174651,7.23E-09,1.81E-07,SOCS1
244.0663952,-0.790104282,0.144101116,7.38E-09,1.84E-07,GPAT3
2312.429813,-0.356368039,0.062991541,7.43E-09,1.86E-07,GLI2
821.7283743,-0.521382277,0.093566795,7.46E-09,1.86E-07,ZNF469
742.7392752,0.52856328,0.095579132,7.67E-09,1.91E-07,CIC
206.0686846,-0.891817937,0.1642013,7.75E-09,1.93E-07,TOPBP1
186.690098,-1.051306645,0.19524156,7.78E-09,1.93E-07,MCM7
29.56466456,2.504862092,0.472300959,8.05E-09,1.99E-07,LOC105373737
324.0900837,-0.734509186,0.13454524,8.17E-09,2.02E-07,SNRPB
286.7665675,0.656955513,0.119399907,8.59E-09,2.12E-07,DENND2B
614.259286,-0.556668001,0.100463779,8.72E-09,2.15E-07,LINC01619
1284.931521,-0.45180505,0.079776499,8.87E-09,2.19E-07,MAD1L1
761.4555094,0.506019387,0.090809862,9.36E-09,2.31E-07,KSR1
203.4001131,0.949050912,0.176715291,9.65E-09,2.37E-07,ZNF529-AS1
202.5876384,-0.921085625,0.170705439,9.76E-09,2.40E-07,RAD18
45.59889306,1.843269401,0.349651265,9.78E-09,2.40E-07,INPP5D
204.7630261,0.836582687,0.154436356,1.01E-08,2.46E-07,ANK1
351.3100613,-0.709099739,0.130730674,1.04E-08,2.55E-07,HNRNPA3
140.6558402,1.044684864,0.195902309,1.06E-08,2.59E-07,VWCE
510.0774503,-0.691283084,0.126407145,1.09E-08,2.67E-07,CEP192
